"DateTime","Moc chwilowa PV"
"2022-06-04 08:20:02",2.389
"2022-06-04 08:25:02",2.64
"2022-06-04 08:31:14",2.303
"2022-06-04 08:37:26",2.148
"2022-06-04 08:41:16",2.348
"2022-06-04 08:47:26",1.946
"2022-06-04 08:51:14",1.421
"2022-06-04 08:56:16",1.907
"2022-06-04 09:00:02",2.198
"2022-06-04 09:05:02",2.064
"2022-06-04 09:11:16",2.118
"2022-06-04 09:17:26",2.627
"2022-06-04 09:20:02",2.769
"2022-06-04 09:25:02",2.64
"2022-06-04 09:30:02",2.4
"2022-06-04 09:37:28",2.341
"2022-06-04 09:40:02",2.525
"2022-06-04 09:46:14",2.729
"2022-06-04 09:50:02",2.211
"2022-06-04 09:57:28",2.018
"2022-06-04 10:00:02",1.87
"2022-06-04 10:07:30",2.009
"2022-06-04 10:10:02",1.895
"2022-06-04 10:17:26",1.541
"2022-06-04 10:21:14",1.421
"2022-06-04 10:27:28",1.251
"2022-06-04 10:32:28",0.96
"2022-06-04 10:36:14",0.796
"2022-06-04 10:42:28",0.674
"2022-06-04 10:45:02",0.701
"2022-06-04 10:52:26",0.649
"2022-06-04 10:55:02",0.462
"2022-06-04 11:00:02",0.48
"2022-06-04 11:06:14",0.484
"2022-06-04 11:10:02",0.474
"2022-06-04 11:15:02",0.36
"2022-06-04 11:20:02",0.36
"2022-06-04 11:25:02",0.36
"2022-06-04 11:32:26",0.243
"2022-06-04 11:36:16",0.313
"2022-06-04 11:42:26",0.292
"2022-06-04 11:47:28",0.119
"2022-06-04 11:52:26",0.242
"2022-06-04 11:57:26",0.12
"2022-06-04 12:02:26",0.24
"2022-06-04 12:05:02",0.231
"2022-06-04 12:11:14",0.29
"2022-06-04 12:17:28",0.27
"2022-06-04 12:20:02",0.514
"2022-06-04 12:26:16",0.289
"2022-06-04 12:31:14",0.362
"2022-06-04 12:37:28",0.385
"2022-06-04 12:40:02",0.701
"2022-06-04 12:45:02",0.6
"2022-06-04 12:52:26",0.73
"2022-06-04 12:56:16",0.939
"2022-06-04 13:05:02",0.958
"2022-06-04 13:11:14",0.774
"2022-06-04 13:15:02",0.632
"2022-06-04 13:22:26",0.649
"2022-06-04 13:26:16",0.783
"2022-06-04 13:32:26",0.681
"2022-06-04 13:35:02",0.692
"2022-06-04 13:40:02",0.84
"2022-06-04 13:45:02",0.96
"2022-06-04 13:50:02",1.44
"2022-06-04 13:57:28",2.179
"2022-06-04 14:00:02",2.571
"2022-06-04 14:07:28",2.987
"2022-06-04 14:11:14",1.115
"2022-06-04 14:15:02",1.737
"2022-06-04 14:22:26",1.605
"2022-06-04 14:26:18",1.428
"2022-06-04 14:32:30",1.742
"2022-06-04 14:36:16",1.752
"2022-06-04 14:42:30",2.118
"2022-06-04 14:45:03",1.882
"2022-06-04 14:50:02",1.686
"2022-06-04 14:57:28",1.937
"2022-06-04 15:00:02",2.104
"2022-06-04 15:05:02",2.28
"2022-06-04 15:12:26",2.676
"2022-06-04 15:17:28",3.219
"2022-06-04 15:21:14",3.345
"2022-06-04 15:27:28",2.695
"2022-06-04 15:30:02",2.104
"2022-06-04 15:37:28",2.583
"2022-06-04 15:42:26",2.537
"2022-06-04 15:45:02",2.308
"2022-06-04 15:50:02",2.52
"2022-06-04 15:56:16",2.118
"2022-06-04 16:01:16",2.64
"2022-06-04 16:07:30",1.54
"2022-06-04 16:11:14",1.607
"2022-06-04 16:15:02",2.368
"2022-06-04 16:21:16",1.733
"2022-06-04 16:26:14",2.295
"2022-06-04 16:31:14",1.8
"2022-06-04 16:35:02",1.579
"2022-06-04 16:40:02",1.32
"2022-06-04 16:45:02",2.4
"2022-06-04 16:50:02",2.04
"2022-06-04 16:57:28",1.372
"2022-06-04 17:00:02",1.87
"2022-06-04 17:06:14",1.839
"2022-06-04 17:11:14",1.8
"2022-06-04 17:17:28",1.713
"2022-06-04 17:20:02",1.216
"2022-06-04 17:25:02",1.44
"2022-06-04 17:31:14",1.645
"2022-06-04 17:35:03",1.729
"2022-06-04 17:41:16",1.544
"2022-06-04 17:47:30",0.963
"2022-06-04 17:52:28",0.604
"2022-06-04 17:57:28",0.72
"2022-06-04 18:00:02",0.935
"2022-06-04 18:06:14",0.948
"2022-06-04 18:10:02",0.821
"2022-06-04 18:15:02",0.72
"2022-06-04 18:21:14",0.581
"2022-06-04 18:27:28",0.481
"2022-06-04 18:32:28",0.48
"2022-06-04 18:37:28",0.48
"2022-06-04 18:41:14",0.287
"2022-06-04 18:46:16",0.262
"2022-06-04 18:50:02",0.319
"2022-06-04 18:55:02",0.36
"2022-06-04 19:02:28",0.323
"2022-06-04 19:06:14",0.319
"2022-06-04 19:10:02",0.316
"2022-06-04 19:17:28",0.484
"2022-06-04 19:21:14",0.319
"2022-06-04 19:27:30",0.287
"2022-06-04 19:30:02",0.237
"2022-06-04 19:37:26",0.162
"2022-06-04 19:41:14",0.158
"2022-06-04 19:45:02",0.158
"2022-06-04 19:51:14",0.077
"2022-06-04 19:56:14",0.264
"2022-06-04 20:01:14",0.12
"2022-06-04 20:06:16",0
"2022-06-04 20:10:02",0.159
"2022-06-04 20:17:28",0
"2022-06-28 04:55:02",0.001
"2022-06-28 05:01:14",0
"2022-06-28 05:11:16",0.12
"2022-06-28 05:16:14",0.242
"2022-06-28 05:21:14",0.36
"2022-06-28 05:27:26",0.484
"2022-06-28 05:31:14",0.474
"2022-06-28 05:36:14",0.72
"2022-06-28 05:41:14",0.72
"2022-06-28 05:46:14",0.72
"2022-06-28 05:51:14",0.96
"2022-06-28 05:55:02",0.947
"2022-06-28 06:02:26",0.973
"2022-06-28 06:05:02",1.154
"2022-06-28 06:11:14",1.065
"2022-06-28 06:17:26",1.161
"2022-06-28 06:21:14",1.263
"2022-06-28 06:26:14",1.32
"2022-06-28 06:31:14",1.32
"2022-06-28 06:35:02",1.421
"2022-06-28 06:40:02",1.44
"2022-06-28 06:47:26",1.541
"2022-06-28 06:51:14",1.579
"2022-06-28 06:57:26",1.645
"2022-06-28 07:01:14",1.737
"2022-06-28 07:06:14",1.68
"2022-06-28 07:11:14",1.8
"2022-06-28 07:15:02",1.737
"2022-06-28 07:20:02",1.92
"2022-06-28 07:26:14",1.935
"2022-06-28 07:30:02",1.895
"2022-06-28 07:35:02",1.92
"2022-06-28 07:40:02",2.04
"2022-06-28 07:46:14",2.032
"2022-06-28 07:50:02",2.053
"2022-06-28 07:56:14",2.11
"2022-06-28 08:01:14",2.184
"2022-06-28 08:05:02",2.179
"2022-06-28 08:11:14",2.148
"2022-06-28 08:15:02",2.211
"2022-06-28 08:21:14",2.323
"2022-06-28 08:26:16",2.146
"2022-06-28 08:30:02",2.389
"2022-06-28 08:36:14",2.323
"2022-06-28 08:40:02",2.368
"2022-06-28 08:45:02",2.28
"2022-06-28 08:52:32",2.4
"2022-06-28 08:56:14",2.432
"2022-06-28 09:01:14",2.4
"2022-06-28 09:05:02",2.526
"2022-06-28 09:11:14",2.516
"2022-06-28 09:15:02",2.526
"2022-06-28 09:21:14",2.516
"2022-06-28 09:26:14",2.64
"2022-06-28 09:30:02",2.684
"2022-06-28 09:36:14",2.613
"2022-06-28 09:41:14",2.76
"2022-06-28 09:46:14",2.64
"2022-06-28 09:50:02",2.842
"2022-06-28 09:56:14",2.806
"2022-06-28 10:01:14",2.88
"2022-06-28 10:06:14",3
"2022-06-28 10:11:14",2.88
"2022-06-28 10:16:14",3
"2022-06-28 10:20:02",3
"2022-06-28 10:25:02",3
"2022-06-28 10:31:14",3.097
"2022-06-28 10:36:14",3.12
"2022-06-28 10:40:03",3.144
"2022-06-28 10:45:02",3.106
"2022-06-28 10:51:14",3.097
"2022-06-28 10:55:02",3.189
"2022-06-28 11:00:03",3.11
"2022-06-28 11:06:14",3.202
"2022-06-28 11:10:02",3.316
"2022-06-28 11:16:14",3.194
"2022-06-28 11:22:26",3.194
"2022-06-28 11:26:14",3.316
"2022-06-28 11:30:02",3.158
"2022-06-28 11:35:02",3.24
"2022-06-28 11:41:16",3.273
"2022-06-28 11:45:02",3.345
"2022-06-28 11:50:02",3.36
"2022-06-28 11:56:14",3.29
"2022-06-28 12:00:02",3.158
"2022-06-28 12:06:14",3.29
"2022-06-28 12:12:26",3.387
"2022-06-28 12:15:02",3.231
"2022-06-28 12:20:02",3.36
"2022-06-28 12:26:14",3.29
"2022-06-28 12:30:02",3.316
"2022-06-28 12:36:14",3.29
"2022-06-28 12:42:26",3.29
"2022-06-28 12:46:14",3.316
"2022-06-28 12:50:02",3.316
"2022-06-28 12:56:14",3.29
"2022-06-28 13:01:14",3.24
"2022-06-28 13:07:26",3.29
"2022-06-28 13:11:14",3.316
"2022-06-28 13:16:16",3.338
"2022-06-28 13:21:14",3.262
"2022-06-28 13:25:02",3
"2022-06-28 13:30:02",3.12
"2022-06-28 13:35:02",3.48
"2022-06-28 13:41:14",3.29
"2022-06-28 13:46:14",3.48
"2022-06-28 13:50:02",3.158
"2022-06-28 13:57:28",2.906
"2022-06-28 14:01:14",3.186
"2022-06-28 14:11:14",3.06
"2022-06-28 14:15:02",2.526
"2022-06-28 14:20:02",2.4
"2022-06-28 14:26:14",2.903
"2022-06-28 14:31:14",1.68
"2022-06-28 14:36:14",2.28
"2022-06-28 14:41:14",2.88
"2022-06-28 14:46:14",2.88
"2022-06-28 14:51:14",3.12
"2022-06-28 14:56:14",2.28
"2022-06-28 15:01:14",1.68
"2022-06-28 15:05:02",2.842
"2022-06-28 15:11:14",2.806
"2022-06-28 15:16:14",1.92
"2022-06-28 15:21:14",1.68
"2022-06-28 15:26:14",1.44
"2022-06-28 15:31:14",2.52
"2022-06-28 15:35:02",1.263
"2022-06-28 15:40:02",0.84
"2022-06-28 15:45:02",0.6
"2022-06-28 15:51:14",0.484
"2022-06-28 15:56:14",0.6
"2022-06-28 16:01:14",0.6
"2022-06-28 16:06:14",0.48
"2022-06-28 16:10:02",0.316
"2022-06-28 16:15:02",0.48
"2022-06-28 16:20:02",0.48
"2022-06-28 16:26:14",0.29
"2022-06-28 16:31:14",0.24
"2022-06-28 16:36:14",0.24
"2022-06-28 16:40:02",0.158
"2022-06-28 16:45:02",0
"2022-06-28 19:06:14",0.004
"2022-06-28 19:10:02",0
"2022-06-17 04:55:02",0.001
"2022-06-17 05:02:26",0.081
"2022-06-17 05:07:26",0.12
"2022-06-17 05:11:16",0.313
"2022-06-17 05:15:02",0.478
"2022-06-17 05:22:26",0.405
"2022-06-17 05:26:14",0.474
"2022-06-17 05:31:14",0.6
"2022-06-17 05:35:02",0.632
"2022-06-17 05:42:26",0.73
"2022-06-17 05:47:26",1.08
"2022-06-17 05:50:02",0.923
"2022-06-17 05:57:26",1.216
"2022-06-17 06:00:02",1.154
"2022-06-17 06:07:26",1.216
"2022-06-17 06:11:16",1.252
"2022-06-17 06:17:26",1.362
"2022-06-17 06:20:02",1.385
"2022-06-17 06:28:38",1.465
"2022-06-17 06:31:14",1.615
"2022-06-17 06:35:02",1.579
"2022-06-17 06:40:02",1.56
"2022-06-17 06:46:14",1.742
"2022-06-17 06:52:26",1.742
"2022-06-17 06:57:26",1.8
"2022-06-17 07:02:26",1.92
"2022-06-17 07:07:26",1.8
"2022-06-17 07:12:26",1.92
"2022-06-17 07:17:26",2.04
"2022-06-17 07:22:28",2.026
"2022-06-17 07:26:14",2.071
"2022-06-17 07:32:26",2.032
"2022-06-17 07:37:26",2.16
"2022-06-17 07:40:02",2.077
"2022-06-17 07:45:02",2.16
"2022-06-17 07:51:14",2.226
"2022-06-17 07:57:26",2.226
"2022-06-17 08:00:02",2.308
"2022-06-17 08:07:26",2.27
"2022-06-17 08:11:14",2.211
"2022-06-17 08:16:14",2.4
"2022-06-17 08:22:26",2.226
"2022-06-17 08:26:14",2.368
"2022-06-17 08:31:14",1.92
"2022-06-17 08:37:26",2.516
"2022-06-17 08:40:02",2.538
"2022-06-17 08:46:14",2.613
"2022-06-17 08:52:26",2.613
"2022-06-17 08:55:02",2.538
"2022-06-17 09:00:02",2.616
"2022-06-17 09:06:14",2.729
"2022-06-17 09:10:02",2.684
"2022-06-17 09:15:02",2.64
"2022-06-17 09:20:02",2.88
"2022-06-17 09:25:02",2.76
"2022-06-17 09:32:26",2.919
"2022-06-17 09:37:26",3.12
"2022-06-17 09:42:28",1.883
"2022-06-17 09:45:02",3.086
"2022-06-17 09:52:28",3.148
"2022-06-17 09:55:02",3.039
"2022-06-17 10:02:26",2.919
"2022-06-17 10:07:26",3.12
"2022-06-17 10:12:26",3.24
"2022-06-17 10:17:26",3.36
"2022-06-17 10:20:02",3.462
"2022-06-17 10:25:02",3.36
"2022-06-17 10:31:14",3.387
"2022-06-17 10:37:26",2.903
"2022-06-17 10:40:02",2.538
"2022-06-17 10:46:14",3.484
"2022-06-17 10:51:16",3.338
"2022-06-17 10:56:14",3.624
"2022-06-17 11:02:26",2.323
"2022-06-17 11:07:26",2.52
"2022-06-17 11:11:14",3.474
"2022-06-17 11:16:14",3
"2022-06-17 11:20:02",3.789
"2022-06-17 11:25:02",3.24
"2022-06-17 11:32:26",1.703
"2022-06-17 11:37:26",3.84
"2022-06-17 11:42:26",3.96
"2022-06-17 11:47:26",3.6
"2022-06-17 11:50:02",4.108
"2022-06-17 11:57:26",3.584
"2022-06-17 12:01:14",4.263
"2022-06-17 12:05:02",2.211
"2022-06-17 12:17:27",2.996
"2022-06-17 12:21:15",1.579
"2022-06-17 12:27:27",1.452
"2022-06-17 12:31:15",3.126
"2022-06-17 12:37:27",3.503
"2022-06-17 12:42:27",1.8
"2022-06-17 12:45:03",3.231
"2022-06-17 12:52:27",2.351
"2022-06-17 12:56:15",2.211
"2022-06-17 13:01:15",1.92
"2022-06-17 13:07:27",2.516
"2022-06-17 13:11:15",4.105
"2022-06-17 13:17:27",3.387
"2022-06-17 13:20:03",4.385
"2022-06-17 13:27:27",2.676
"2022-06-17 13:32:27",2.976
"2022-06-17 13:35:03",1.892
"2022-06-17 13:41:15",1.645
"2022-06-17 13:45:03",1.737
"2022-06-17 13:51:15",2.032
"2022-06-17 13:56:15",2.76
"2022-06-17 14:02:27",1.935
"2022-06-17 14:06:15",1.737
"2022-06-17 14:11:15",1.2
"2022-06-17 14:16:15",2.04
"2022-06-17 14:22:29",3.947
"2022-06-17 14:26:15",3.186
"2022-06-17 14:32:29",2.791
"2022-06-17 14:36:15",3.504
"2022-06-17 14:40:03",1.421
"2022-06-17 14:47:27",0.811
"2022-06-17 14:50:03",0.923
"2022-06-17 14:55:03",0.84
"2022-06-17 15:02:27",1.216
"2022-06-17 15:07:27",1.2
"2022-06-17 15:10:03",0.923
"2022-06-17 15:16:15",0.774
"2022-06-17 15:22:27",0.774
"2022-06-17 15:26:15",1.263
"2022-06-17 15:32:29",1.348
"2022-06-17 15:35:03",1.122
"2022-06-17 15:40:03",1.104
"2022-06-17 15:46:15",0.968
"2022-06-17 15:50:03",0.789
"2022-06-17 15:55:03",0.84
"2022-06-17 16:01:15",1.065
"2022-06-17 16:06:15",1.08
"2022-06-17 16:12:27",1.355
"2022-06-17 16:16:15",1.263
"2022-06-17 16:22:27",1.935
"2022-06-17 16:26:15",2.368
"2022-06-17 16:31:15",2.16
"2022-06-17 16:37:27",2.129
"2022-06-17 16:40:04",2.064
"2022-06-17 16:47:27",1.707
"2022-06-17 16:51:15",1.895
"2022-06-17 16:56:15",1.92
"2022-06-17 17:02:27",1.935
"2022-06-17 17:06:15",1.895
"2022-06-17 17:11:15",1.92
"2022-06-17 17:16:15",1.8
"2022-06-17 17:21:17",1.907
"2022-06-17 17:27:27",1.849
"2022-06-17 17:31:15",1.737
"2022-06-17 17:35:03",1.737
"2022-06-17 17:40:03",1.8
"2022-06-17 17:45:03",1.8
"2022-06-17 17:50:03",1.92
"2022-06-17 17:57:27",1.946
"2022-06-17 18:00:03",1.846
"2022-06-17 18:07:27",0.73
"2022-06-17 18:11:19",0.776
"2022-06-17 18:17:27",0.489
"2022-06-17 18:22:27",0.36
"2022-06-17 18:26:15",0.316
"2022-06-17 18:30:03",0.316
"2022-06-17 18:37:27",0.324
"2022-06-17 18:41:15",0.316
"2022-06-17 18:46:15",0.36
"2022-06-17 18:50:03",0.316
"2022-06-17 18:57:27",0.324
"2022-06-17 19:00:03",0.231
"2022-06-17 19:07:27",0.243
"2022-06-17 19:11:15",0.158
"2022-06-17 19:16:15",0.24
"2022-06-17 19:20:03",0.316
"2022-06-17 19:27:27",0.243
"2022-06-17 19:32:27",0.24
"2022-06-17 19:36:15",0.474
"2022-06-17 19:40:03",0.789
"2022-06-17 19:46:15",0.774
"2022-06-17 19:51:15",0.84
"2022-06-17 19:55:03",0.632
"2022-06-17 20:00:03",0.6
"2022-06-17 20:05:03",0.24
"2022-06-17 20:12:27",0.162
"2022-06-17 20:17:27",0.12
"2022-06-17 20:20:03",0.231
"2022-06-17 20:26:15",0
"2022-06-09 05:05:03",0.001
"2022-06-09 05:10:03",0
"2022-06-09 05:27:29",0.034
"2022-06-09 05:31:17",0
"2022-06-09 05:37:29",0.097
"2022-06-09 05:40:04",0
"2022-06-09 05:47:27",0.163
"2022-06-09 05:50:03",0.231
"2022-06-09 05:55:03",0.24
"2022-06-09 06:02:27",0.811
"2022-06-09 06:06:16",0.786
"2022-06-09 06:11:15",0.963
"2022-06-09 06:17:27",1.161
"2022-06-09 06:22:31",1.066
"2022-06-09 06:27:27",1.07
"2022-06-09 06:30:03",0.969
"2022-06-09 06:35:03",0.48
"2022-06-09 06:40:03",1.08
"2022-06-09 06:45:03",1.2
"2022-06-09 06:51:17",1.251
"2022-06-09 06:55:03",1.593
"2022-06-09 07:00:03",1.56
"2022-06-09 07:05:03",1.56
"2022-06-09 07:10:03",1.68
"2022-06-09 07:17:27",0.973
"2022-06-09 07:22:27",0.6
"2022-06-09 07:26:15",0.947
"2022-06-09 07:30:03",1.421
"2022-06-09 07:37:27",0.973
"2022-06-09 07:40:03",0.462
"2022-06-09 07:46:15",0.484
"2022-06-09 07:50:04",0.472
"2022-06-09 07:55:03",0.602
"2022-06-09 08:01:18",1.248
"2022-06-09 08:06:15",2.061
"2022-06-09 08:11:17",2.146
"2022-06-09 08:15:03",1.912
"2022-06-09 08:22:27",1.2
"2022-06-09 08:25:03",1.431
"2022-06-09 08:31:17",1.636
"2022-06-09 08:36:15",1.063
"2022-06-09 08:40:03",0.663
"2022-06-09 08:45:03",0.6
"2022-06-09 08:50:03",1.32
"2022-06-09 08:55:03",2.64
"2022-06-09 09:00:03",2.76
"2022-06-09 09:05:03",2.28
"2022-06-09 09:11:15",2.806
"2022-06-09 09:16:17",2.146
"2022-06-09 09:20:03",2.071
"2022-06-09 09:25:03",2.52
"2022-06-09 09:32:27",2.676
"2022-06-09 09:37:27",3.24
"2022-06-09 09:40:03",3.231
"2022-06-09 09:45:03",3.12
"2022-06-09 09:50:03",3.24
"2022-06-09 09:55:03",2.88
"2022-06-09 10:00:03",2.76
"2022-06-09 10:07:27",1.541
"2022-06-09 10:11:15",1.737
"2022-06-09 10:16:15",1.92
"2022-06-09 10:21:15",2.52
"2022-06-09 10:26:17",3.457
"2022-06-09 10:30:03",3.027
"2022-06-09 10:36:17",2.406
"2022-06-09 10:42:27",2.627
"2022-06-09 10:46:17",4.226
"2022-06-09 10:51:15",3.987
"2022-06-09 10:56:15",3.6
"2022-06-09 11:01:17",3.815
"2022-06-09 11:05:03",3.345
"2022-06-09 11:10:03",3.72
"2022-06-09 11:16:15",3
"2022-06-09 11:22:27",3.968
"2022-06-09 11:25:03",3.923
"2022-06-09 11:31:17",2.888
"2022-06-09 11:37:27",1.946
"2022-06-09 11:41:17",2.504
"2022-06-09 11:47:28",3.59
"2022-06-09 11:50:03",3.019
"2022-06-09 11:55:03",3.84
"2022-06-09 12:00:03",4.08
"2022-06-09 12:06:15",3.774
"2022-06-09 12:11:18",3.802
"2022-06-09 12:17:28",3.289
"2022-06-09 12:21:16",3.821
"2022-06-09 12:25:03",2.855
"2022-06-09 12:31:14",2.62
"2022-06-09 12:35:02",3.316
"2022-06-09 12:42:26",3.405
"2022-06-09 12:47:28",3.457
"2022-06-09 12:51:16",3.474
"2022-06-09 12:55:02",3.345
"2022-06-09 13:01:14",3.484
"2022-06-09 13:05:03",3.459
"2022-06-09 13:11:14",3.105
"2022-06-09 13:17:29",3.456
"2022-06-09 13:21:16",3.33
"2022-06-09 13:26:15",3.251
"2022-06-09 13:30:03",1.263
"2022-06-09 13:36:16",3.475
"2022-06-09 13:40:03",3.489
"2022-06-09 13:47:29",2.89
"2022-06-09 13:50:02",2.4
"2022-06-09 13:55:03",3.349
"2022-06-09 14:01:14",3.493
"2022-06-09 14:06:16",2.026
"2022-06-09 14:10:02",0.637
"2022-06-09 14:16:14",1.645
"2022-06-09 14:20:02",3.474
"2022-06-09 14:25:02",2.04
"2022-06-09 14:35:02",0.6
"2022-06-09 14:42:27",1.618
"2022-06-09 14:47:28",2.033
"2022-06-09 14:51:14",2.549
"2022-06-09 14:56:14",1.8
"2022-06-09 15:02:26",1.355
"2022-06-09 15:07:29",3.208
"2022-06-09 15:11:15",1.912
"2022-06-09 15:17:31",0.766
"2022-06-09 15:22:27",0.73
"2022-06-09 15:26:14",1.11
"2022-06-09 15:32:26",2.226
"2022-06-09 15:35:03",2.064
"2022-06-09 15:42:26",1.365
"2022-06-09 15:46:15",1.132
"2022-06-09 15:52:28",0.386
"2022-06-09 15:55:03",0.232
"2022-06-09 16:00:03",0.36
"2022-06-09 16:07:26",0.406
"2022-06-09 16:10:02",0.462
"2022-06-09 16:17:29",0.564
"2022-06-09 16:20:02",0.471
"2022-06-09 16:26:17",0.384
"2022-06-09 16:30:03",0.478
"2022-06-09 16:36:15",0.387
"2022-06-09 16:41:14",0.361
"2022-06-09 16:47:28",0.481
"2022-06-09 16:51:15",0.476
"2022-06-09 16:57:27",0.581
"2022-06-09 17:01:15",0.474
"2022-06-09 17:05:03",0.632
"2022-06-09 17:12:28",0.566
"2022-06-09 17:17:27",0.843
"2022-06-09 17:20:02",0.929
"2022-06-09 17:26:14",0.581
"2022-06-09 17:36:15",0
"2022-06-09 17:41:15",0.48
"2022-06-09 17:47:27",0.484
"2022-06-09 17:52:27",0.48
"2022-06-09 17:56:15",0.474
"2022-06-09 18:01:15",0.48
"2022-06-09 18:05:03",0.474
"2022-06-09 18:12:27",0.405
"2022-06-09 18:15:03",0.462
"2022-06-09 18:22:27",0.324
"2022-06-09 18:26:15",0.316
"2022-06-09 18:30:03",0.316
"2022-06-09 18:36:15",0.29
"2022-06-09 18:40:03",0.316
"2022-06-09 18:45:03",0.24
"2022-06-09 18:52:27",0.243
"2022-06-09 18:57:27",0.24
"2022-06-09 19:00:03",0.231
"2022-06-09 19:07:27",0.243
"2022-06-09 19:12:27",0.24
"2022-06-09 19:17:27",0.12
"2022-06-09 19:20:04",0.229
"2022-06-09 19:25:03",0.12
"2022-06-09 19:30:03",0.12
"2022-06-09 19:36:15",0.077
"2022-06-09 19:40:04",0
"2022-06-27 04:55:02",0.001
"2022-06-27 05:02:26",0.081
"2022-06-27 05:05:02",0
"2022-06-27 05:10:02",0.24
"2022-06-27 05:16:14",0.29
"2022-06-27 05:20:02",0.316
"2022-06-27 05:25:02",0.36
"2022-06-27 05:32:26",0.568
"2022-06-27 05:36:14",0.789
"2022-06-27 05:42:26",0.774
"2022-06-27 05:45:02",0.692
"2022-06-27 05:50:02",0.96
"2022-06-27 05:55:02",0.84
"2022-06-27 06:02:26",0.73
"2022-06-27 06:05:02",1.154
"2022-06-27 06:11:14",1.161
"2022-06-27 06:15:02",1.263
"2022-06-27 06:20:02",1.2
"2022-06-27 06:26:14",1.258
"2022-06-27 06:30:02",1.421
"2022-06-27 06:36:14",1.452
"2022-06-27 06:42:26",1.548
"2022-06-27 06:45:02",1.615
"2022-06-27 06:50:02",1.56
"2022-06-27 06:56:14",1.645
"2022-06-27 07:01:14",1.68
"2022-06-27 07:06:16",1.55
"2022-06-27 07:12:28",1.742
"2022-06-27 07:15:02",1.87
"2022-06-27 07:21:14",1.839
"2022-06-27 07:26:14",1.92
"2022-06-27 07:31:16",1.907
"2022-06-27 07:35:02",2.071
"2022-06-27 07:40:02",1.776
"2022-06-27 07:45:02",1.944
"2022-06-27 07:50:02",2.04
"2022-06-27 07:56:14",2.032
"2022-06-27 08:01:14",2.16
"2022-06-27 08:05:02",2.211
"2022-06-27 08:10:02",2.16
"2022-06-27 08:15:02",2.16
"2022-06-27 08:22:26",2.27
"2022-06-27 08:26:14",2.368
"2022-06-27 08:30:02",2.368
"2022-06-27 08:37:26",2.189
"2022-06-27 08:42:26",2.28
"2022-06-27 08:45:02",2.538
"2022-06-27 08:51:14",2.419
"2022-06-27 08:56:14",2.4
"2022-06-27 09:00:03",2.515
"2022-06-27 09:07:28",2.589
"2022-06-27 09:11:14",2.549
"2022-06-27 09:16:14",2.52
"2022-06-27 09:20:02",2.526
"2022-06-27 09:25:02",2.76
"2022-06-27 09:31:14",2.613
"2022-06-27 09:35:02",2.684
"2022-06-27 09:41:14",2.129
"2022-06-27 09:47:26",1.935
"2022-06-27 09:52:26",3
"2022-06-27 09:56:14",3
"2022-06-27 10:02:26",3
"2022-06-27 10:06:14",3
"2022-06-27 10:10:02",2.684
"2022-06-27 10:16:14",3.097
"2022-06-27 10:22:26",3.29
"2022-06-27 10:27:26",3.24
"2022-06-27 10:32:26",3.36
"2022-06-27 10:36:14",3.316
"2022-06-27 10:40:02",3.474
"2022-06-27 10:47:26",3.324
"2022-06-27 10:50:03",3.21
"2022-06-27 10:57:26",2.682
"2022-06-27 11:00:02",1.846
"2022-06-27 11:05:02",2.16
"2022-06-27 11:11:16",2.503
"2022-06-27 11:15:02",3.313
"2022-06-27 11:21:14",3.697
"2022-06-27 11:25:02",3.632
"2022-06-27 11:30:02",3.72
"2022-06-27 11:35:02",3.6
"2022-06-27 11:40:02",3
"2022-06-27 11:46:14",3
"2022-06-27 11:51:16",2.503
"2022-06-27 11:55:02",2.071
"2022-06-27 12:02:28",1.453
"2022-06-27 12:05:02",1.403
"2022-06-27 12:12:28",1.695
"2022-06-27 12:15:03",1.858
"2022-06-27 12:20:04",1.555
"2022-06-27 12:27:27",1.463
"2022-06-27 12:31:15",1.579
"2022-06-27 12:36:15",1.44
"2022-06-27 12:41:15",1.56
"2022-06-27 12:46:15",1.68
"2022-06-27 12:50:04",2.044
"2022-06-27 12:56:16",2.71
"2022-06-27 13:02:30",3.273
"2022-06-27 13:05:03",3.529
"2022-06-27 13:10:04",2.751
"2022-06-27 13:16:15",3.105
"2022-06-27 13:22:29",3.08
"2022-06-27 13:25:04",3.019
"2022-06-27 13:31:15",3.202
"2022-06-27 13:36:16",2.99
"2022-06-27 13:42:27",3.105
"2022-06-27 13:45:03",3.231
"2022-06-27 13:50:04",3.349
"2022-06-27 13:57:28",3.324
"2022-06-27 14:01:15",3.33
"2022-06-27 14:05:03",3.158
"2022-06-27 14:12:27",3.162
"2022-06-27 14:15:04",3.21
"2022-06-27 14:22:28",3.162
"2022-06-27 14:26:15",3.172
"2022-06-27 14:32:27",3
"2022-06-27 14:37:27",3
"2022-06-27 14:40:04",2.981
"2022-06-27 14:46:15",3.008
"2022-06-27 14:50:04",2.83
"2022-06-27 14:57:27",2.844
"2022-06-27 15:00:04",2.752
"2022-06-27 15:07:27",2.844
"2022-06-27 15:11:15",2.842
"2022-06-27 15:16:15",2.88
"2022-06-27 15:21:17",2.861
"2022-06-27 15:26:15",2.899
"2022-06-27 15:31:15",2.64
"2022-06-27 15:36:15",2.76
"2022-06-27 15:40:03",2.684
"2022-06-27 15:47:28",2.508
"2022-06-27 15:51:17",2.358
"2022-06-27 15:56:15",2.416
"2022-06-27 16:01:18",2.257
"2022-06-27 16:05:04",2.198
